order_id,session_id,user_id,group,city_tier,phase,order_ts,items_count,basket_value_inr,free_delivery_unlocked,delivery_fee_charged_inr,delivery_cost_inr,gross_margin_inr
O0058237,,U135398,control,tier_2,pre,2026-01-23 18:57:18,3,199.24,0,35.0,40.29,36.64
O0058238,,U004798,treatment,metro,pre,2026-01-23 18:57:31,7,1047.92,1,0.0,31.83,174.98
O0058239,,U026667,treatment,tier_3,pre,2026-01-23 18:57:37,5,460.23,0,35.0,68.5,77.74
O0058240,,U082031,control,tier_2,pre,2026-01-23 18:58:21,4,343.94,0,35.0,44.13,68.38
O0058241,,U122512,treatment,tier_3,pre,2026-01-23 18:59:11,4,322.99,0,35.0,55.4,43.89
O0058242,,U109041,control,metro,pre,2026-01-23 18:59:19,4,507.54,1,0.0,34.7,83.92
O0058243,,U005012,control,tier_2,pre,2026-01-23 18:59:28,4,538.47,1,0.0,40.43,72.96
O0058244,,U122052,treatment,tier_2,pre,2026-01-23 18:59:55,3,248.43,0,35.0,47.66,49.6
O0058245,,U132567,treatment,tier_2,pre,2026-01-23 19:00:15,7,448.79,0,35.0,48.35,88.11
O0058246,,U008621,control,metro,pre,2026-01-23 19:03:06,5,792.15,1,0.0,37.59,149.13
O0058247,,U121084,control,metro,pre,2026-01-23 19:03:42,6,,1,0.0,40.91,111.8
O0058248,,U025478,control,tier_3,pre,2026-01-23 19:03:45,4,284.32,0,35.0,63.06,51.56
O0058249,,U056371,treatment,tier_3,pre,2026-01-23 19:03:58,6,389.7,0,35.0,63.42,69.41
O0058250,,U143628,treatment,tier_3,pre,2026-01-23 19:04:47,1,59.9,0,35.0,64.93,12.23
O0058251,,U080826,control,tier_2,pre,2026-01-23 19:05:03,4,331.07,0,35.0,62.72,58.54
O0058252,,U076712,treatment,tier_2,pre,2026-01-23 19:05:11,4,151.79,0,35.0,33.55,22.91
O0058253,,U102652,control,metro,pre,2026-01-23 19:05:35,6,823.95,1,0.0,42.07,158.95
O0058254,,U133526,treatment,tier_3,pre,2026-01-23 19:06:04,5,230.19,0,35.0,43.24,35.71
O0058255,,U061405,treatment,tier_2,pre,2026-01-23 19:06:07,4,210.05,0,35.0,34.96,39.39
O0058256,,U109127,control,tier_2,pre,2026-01-23 19:06:20,7,1726.21,1,0.0,53.72,298.5
O0058257,,U053074,control,tier_3,pre,2026-01-23 19:07:08,2,251.86,0,35.0,69.64,53.23
O0058258,,U040473,treatment,metro,pre,2026-01-23 19:08:01,5,631.32,1,0.0,40.03,107.47
O0058259,,U021320,treatment,tier_3,pre,2026-01-23 19:08:30,3,241.36,0,35.0,46.49,47.13
O0058260,,U142472,control,metro,pre,2026-01-23 19:08:38,4,223.52,0,35.0,40.55,45.92
O0058261,,U140002,treatment,metro,pre,2026-01-23 19:08:56,9,733.78,1,0.0,35.76,117.17
O0058262,,U087905,control,tier_3,pre,2026-01-23 19:09:33,7,459.81,0,35.0,60.75,85.31
O0058263,,U154996,treatment,metro,pre,2026-01-23 19:09:48,3,385.21,0,35.0,37.2,67.25
O0058264,,U107746,control,tier_3,pre,2026-01-23 19:10:23,4,306.42,0,35.0,57.72,48.45
O0058265,,U089171,control,tier_2,pre,2026-01-23 19:10:33,3,423.19,0,35.0,52.48,65.37
O0058266,,U062162,treatment,tier_3,pre,2026-01-23 19:10:36,6,703.69,1,0.0,42.97,115.12
O0058267,,U031223,treatment,tier_3,pre,2026-01-23 19:11:06,5,542.07,1,0.0,52.32,92.51
O0058268,,U131184,control,metro,pre,2026-01-23 19:11:25,2,353.69,0,35.0,38.77,66.31
O0058269,,U098685,control,metro,pre,2026-01-23 19:11:51,5,734.66,1,0.0,47.29,141.48
O0058270,,U101580,treatment,metro,pre,2026-01-23 19:12:47,5,643.51,1,0.0,31.45,121.52
O0058271,,U035842,treatment,metro,pre,2026-01-23 19:12:49,3,280.82,0,35.0,29.8,50.95
O0058272,,U004665,control,tier_2,pre,2026-01-23 19:13:57,4,263.81,0,35.0,41.72,57.93
O0058273,,U076539,treatment,metro,pre,2026-01-23 19:14:24,3,318.81,0,35.0,32.86,51.74
O0058274,,U005813,control,tier_3,pre,2026-01-23 19:14:43,6,374.85,0,35.0,63.47,67.24
O0058275,,U006556,control,tier_2,pre,2026-01-23 19:15:23,6,506.54,1,0.0,50.26,109.6
O0058276,,U003834,treatment,tier_3,pre,2026-01-23 19:15:27,7,661.68,1,0.0,47.42,117.08
O0058277,,U123321,control,metro,pre,2026-01-23 19:15:32,1,130.67,0,35.0,33.14,24.29
O0058278,,U126783,treatment,metro,pre,2026-01-23 19:16:11,4,555.95,1,0.0,29.28,102.09
O0058279,,U140315,control,tier_3,pre,2026-01-23 19:16:47,6,820.87,1,0.0,69.35,119.11
O0058280,,U131632,treatment,metro,pre,2026-01-23 19:17:10,5,278.38,0,35.0,41.03,46.1
O0058281,,U025127,control,tier_3,pre,2026-01-23 19:19:10,10,1053.13,1,0.0,68.79,184.49
O0058282,,U010491,treatment,tier_3,pre,2026-01-23 19:19:11,5,1447.33,1,0.0,49.59,245.45
O0058283,,U110128,control,metro,pre,2026-01-23 19:19:12,5,606.38,1,0.0,45.46,104.12
O0058284,,U131943,treatment,metro,pre,2026-01-23 19:19:57,3,365.65,0,35.0,33.95,62.22
O0058285,,U109461,treatment,tier_2,pre,2026-01-23 19:20:40,5,493.23,0,35.0,51.13,98.08
O0058286,,U118723,treatment,metro,pre,2026-01-23 19:20:50,3,323.53,0,35.0,27.36,56.26
O0058287,,U037415,treatment,tier_2,pre,2026-01-23 19:20:55,7,587.05,1,0.0,49.31,105.37
O0058288,,U055438,control,tier_3,pre,2026-01-23 19:21:25,6,320.92,0,35.0,69.64,54.5
O0058289,,U031093,control,metro,pre,2026-01-23 19:21:48,3,275.42,0,35.0,38.86,53.0
O0058290,,U146093,treatment,metro,pre,2026-01-23 19:22:07,4,421.48,0,35.0,37.98,82.15
O0058291,,U114333,control,tier_2,pre,2026-01-23 19:22:13,5,454.99,0,35.0,42.51,81.05
O0058292,,U052064,treatment,tier_3,pre,2026-01-23 19:23:07,3,192.7,0,35.0,54.06,29.53
O0058293,,U091153,control,tier_2,pre,2026-01-23 19:23:46,4,422.42,0,35.0,49.2,71.79
O0058294,,U113793,control,metro,pre,2026-01-23 19:23:49,2,297.31,0,35.0,47.49,58.38
O0058295,,U068813,control,tier_3,pre,2026-01-23 19:24:22,4,194.61,0,35.0,50.32,33.55
O0058296,,U054842,control,tier_2,pre,2026-01-23 19:24:29,3,432.41,0,35.0,34.27,75.63
O0058297,,U143785,control,metro,pre,2026-01-23 19:25:28,7,697.66,1,0.0,33.73,131.63
O0058298,,U124756,treatment,tier_3,pre,2026-01-23 19:25:34,4,427.59,0,35.0,82.43,51.95
O0058299,,U071137,control,tier_2,pre,2026-01-23 19:25:37,1,68.27,0,35.0,44.52,11.38
O0058300,,U129699,treatment,metro,pre,2026-01-23 19:25:42,5,568.74,1,0.0,33.5,128.25
O0058301,,U075537,control,tier_2,pre,2026-01-23 19:26:38,4,214.89,0,35.0,47.83,29.44
O0058302,,U090508,control,tier_3,pre,2026-01-23 19:27:59,7,421.16,0,35.0,32.9,69.88
O0058303,,U135174,treatment,metro,pre,2026-01-23 19:28:11,4,529.74,1,0.0,48.44,99.22
O0058304,,U126853,treatment,metro,pre,2026-01-23 19:28:26,4,431.99,0,35.0,42.38,93.8
O0058305,,U009129,treatment,tier_3,pre,2026-01-23 19:28:31,5,254.29,0,35.0,73.67,48.61
O0058306,,U102880,control,tier_2,pre,2026-01-23 19:28:40,7,928.24,1,0.0,39.5,157.96
O0058307,,U038812,treatment,metro,pre,2026-01-23 19:28:44,2,169.47,0,35.0,32.79,31.09
O0058308,,U030852,control,tier_3,pre,2026-01-23 19:28:48,6,331.35,0,35.0,58.87,62.8
O0058309,,U065196,control,tier_3,pre,2026-01-23 19:28:54,4,245.28,0,35.0,58.18,44.13
O0058310,,U152016,control,tier_2,pre,2026-01-23 19:29:32,5,386.27,0,35.0,45.95,60.76
O0058311,,U097169,treatment,metro,pre,2026-01-23 19:29:34,5,490.22,0,35.0,45.97,81.45
O0058312,,U055055,control,tier_2,pre,2026-01-23 19:29:47,4,395.43,0,35.0,40.44,64.61
O0058313,,U149900,treatment,tier_2,pre,2026-01-23 19:31:23,4,409.6,0,35.0,43.96,86.95
O0058314,,U059380,control,tier_3,pre,2026-01-23 19:31:40,4,408.21,0,35.0,61.65,62.24
O0058315,,U075988,treatment,metro,pre,2026-01-23 19:31:45,5,800.89,1,0.0,29.18,167.51
O0058316,,U005183,control,metro,pre,2026-01-23 19:31:47,8,661.85,1,0.0,45.68,127.71
O0058317,,U079388,treatment,metro,pre,2026-01-23 19:32:38,9,1576.46,1,0.0,32.38,293.07
O0058318,,U114599,treatment,tier_3,pre,2026-01-23 19:32:45,3,525.91,1,0.0,56.15,87.22
O0058319,,U065564,control,tier_3,pre,2026-01-23 19:32:52,6,257.47,0,35.0,61.4,52.32
O0058320,,U003230,control,metro,pre,2026-01-23 19:33:24,4,324.26,0,35.0,35.16,54.92
O0058321,,U156690,treatment,tier_2,pre,2026-01-23 19:33:35,6,1137.1,1,0.0,42.65,249.87
O0058322,,U134148,treatment,metro,pre,2026-01-23 19:34:04,2,269.54,0,35.0,39.8,52.37
O0058323,,U053004,treatment,metro,pre,2026-01-23 19:34:09,6,892.73,1,0.0,45.19,166.31
O0058324,,U146442,treatment,metro,pre,2026-01-23 19:34:52,4,626.33,1,0.0,40.48,110.08
O0058325,,U141408,control,tier_2,pre,2026-01-23 19:36:51,4,331.16,0,35.0,52.91,55.74
O0058326,,U038379,treatment,tier_2,pre,2026-01-23 19:36:53,2,86.03,0,35.0,41.83,13.82
O0058327,,U034029,control,tier_2,pre,2026-01-23 19:36:53,3,346.06,0,35.0,43.78,56.5
O0058328,,U050307,treatment,tier_2,pre,2026-01-23 19:36:59,3,447.11,0,35.0,48.18,87.64
O0058329,,U041100,control,metro,pre,2026-01-23 19:37:14,4,752.16,1,0.0,44.75,126.64
O0058330,,U086868,control,metro,pre,2026-01-23 19:37:27,5,519.75,1,0.0,39.26,106.67
O0058331,,U095281,treatment,metro,pre,2026-01-23 19:38:39,7,620.52,1,0.0,34.25,130.39
O0058332,,U004163,control,metro,pre,2026-01-23 19:39:07,4,422.08,0,35.0,30.94,69.73
O0058333,,U086666,control,metro,pre,2026-01-23 19:41:31,4,384.89,0,35.0,39.22,74.5
O0058334,,U042746,treatment,metro,pre,2026-01-23 19:42:51,2,177.18,0,35.0,42.97,29.03
O0058335,,U102880,control,tier_2,pre,2026-01-23 19:43:49,4,321.63,0,35.0,45.55,54.75
O0058336,,U139612,treatment,tier_2,pre,2026-01-23 19:43:50,4,334.16,0,35.0,57.72,52.63
O0058337,,U090679,treatment,tier_2,pre,2026-01-23 19:44:27,5,489.61,0,35.0,49.61,86.32
O0058338,,U106778,treatment,metro,pre,2026-01-23 19:44:53,3,149.83,0,35.0,41.58,22.0
O0058339,,U008680,control,metro,pre,2026-01-23 19:45:02,2,281.26,0,35.0,45.17,47.36
O0058340,,U144951,treatment,tier_3,pre,2026-01-23 19:45:14,1,61.65,0,35.0,44.78,9.52
O0058341,,U049420,treatment,metro,pre,2026-01-23 19:45:19,7,786.62,1,0.0,46.97,123.36
O0058342,,U043503,control,tier_3,pre,2026-01-23 19:45:53,2,177.0,0,35.0,64.65,30.77
O0058343,,U019068,control,metro,pre,2026-01-23 19:46:10,3,584.79,1,0.0,43.3,121.64
O0058344,,U003766,treatment,tier_3,pre,2026-01-23 19:46:46,3,220.19,0,35.0,64.09,34.57
O0058345,,U032869,control,tier_2,pre,2026-01-23 19:46:54,8,1019.63,1,0.0,43.55,194.65
O0058346,,U074371,treatment,tier_3,pre,2026-01-23 19:47:34,4,225.97,0,35.0,49.2,35.52
O0058347,,U047293,control,metro,pre,2026-01-23 19:47:35,1,83.61,0,35.0,34.62,15.16
O0058348,,U155390,treatment,metro,pre,2026-01-23 19:48:00,5,677.96,1,0.0,29.8,140.03
O0058349,,U057738,treatment,metro,pre,2026-01-23 19:48:09,1,94.33,0,35.0,34.56,16.62
O0058350,,U135981,treatment,metro,pre,2026-01-23 19:48:31,2,377.05,0,35.0,41.12,68.07
O0058351,,U076799,control,metro,pre,2026-01-23 19:49:02,3,208.69,0,35.0,36.63,48.07
O0058352,,U040772,treatment,tier_3,pre,2026-01-23 19:49:56,3,471.7,0,35.0,61.54,84.95
O0058353,,U113399,control,tier_2,pre,2026-01-23 19:50:15,5,513.07,1,0.0,29.99,79.71
O0058354,,U118222,treatment,tier_3,pre,2026-01-23 19:50:20,5,312.52,0,35.0,58.6,58.4
O0058355,,U030421,treatment,metro,pre,2026-01-23 19:51:58,2,279.45,0,35.0,43.18,67.12
O0058356,,U107788,treatment,tier_3,pre,2026-01-23 19:52:08,3,418.07,0,35.0,68.35,70.7
O0058357,,U114328,control,tier_3,pre,2026-01-23 19:52:12,3,309.35,0,35.0,62.75,65.34
O0058358,,U092038,control,metro,pre,2026-01-23 19:53:22,7,1015.34,1,0.0,40.77,169.94
O0058359,,U032667,control,metro,pre,2026-01-23 19:53:24,5,624.83,1,0.0,41.16,119.31
O0058360,,U154484,control,metro,pre,2026-01-23 19:56:39,6,746.78,1,0.0,45.71,160.08
O0058361,,U017062,treatment,tier_2,pre,2026-01-23 19:57:06,6,532.67,1,0.0,39.03,102.16
O0058362,,U026911,control,tier_2,pre,2026-01-23 19:57:11,3,534.52,1,0.0,42.67,82.93
O0058363,,U107622,control,tier_2,pre,2026-01-23 19:57:25,1,97.88,0,35.0,52.51,22.23
O0058364,,U029107,control,metro,pre,2026-01-23 19:58:37,3,236.48,0,35.0,27.69,42.07
O0058365,,U136654,treatment,tier_2,pre,2026-01-23 19:58:48,8,449.28,0,35.0,52.63,82.97
O0058366,,U019220,control,metro,pre,2026-01-23 19:59:30,3,158.66,0,35.0,40.01,29.94
O0058367,,U047168,treatment,metro,pre,2026-01-23 19:59:46,3,278.58,0,35.0,42.2,57.91
O0058368,,U105286,treatment,metro,pre,2026-01-23 19:59:49,9,1031.86,1,0.0,37.06,163.72
O0058369,,U018430,control,metro,pre,2026-01-23 20:00:01,2,210.21,0,35.0,36.04,37.06
O0058370,,U060392,treatment,metro,pre,2026-01-23 20:00:08,6,967.76,1,0.0,42.87,176.23
O0058371,,U058566,treatment,tier_3,pre,2026-01-23 20:00:31,5,253.47,0,35.0,71.09,51.02
O0058372,,U095196,control,tier_2,pre,2026-01-23 20:02:07,6,406.09,0,35.0,42.5,78.17
O0058373,,U139466,control,metro,pre,2026-01-23 20:02:34,2,186.77,0,35.0,36.91,28.77
O0058374,,U105697,control,tier_3,pre,2026-01-23 20:02:48,5,251.15,0,35.0,73.47,46.98
O0058375,,U010145,control,metro,pre,2026-01-23 20:02:58,4,799.6,1,0.0,30.32,149.42
O0058376,,U115728,control,tier_2,pre,2026-01-23 20:03:37,6,544.2,1,0.0,39.39,112.26
O0058377,,U011210,treatment,tier_3,pre,2026-01-23 20:03:44,5,460.5,0,35.0,50.52,82.23
O0058378,,U003230,control,metro,pre,2026-01-23 20:04:14,6,1016.55,1,0.0,35.83,196.44
O0058379,,U092826,treatment,metro,pre,2026-01-23 20:04:42,7,1727.24,1,0.0,49.18,272.71
O0058380,,U007536,control,metro,pre,2026-01-23 20:05:10,4,504.1,1,0.0,26.38,92.45
O0058381,,U082006,control,metro,pre,2026-01-23 20:05:26,4,505.09,1,0.0,39.52,79.09
O0058382,,U152619,treatment,tier_2,pre,2026-01-23 20:06:16,6,504.71,1,0.0,32.53,89.49
O0058383,,U060123,treatment,tier_2,pre,2026-01-23 20:06:41,9,328.62,0,35.0,51.01,49.59
O0058384,,U044524,control,tier_2,pre,2026-01-23 20:07:18,5,739.55,1,0.0,54.7,122.43
O0058385,,U064799,treatment,tier_2,pre,2026-01-23 20:07:56,4,444.08,0,35.0,35.56,68.32
O0058386,,U149900,treatment,tier_2,pre,2026-01-23 20:08:11,4,337.13,0,35.0,30.45,57.67
O0058387,,U033375,control,metro,pre,2026-01-23 20:08:46,1,105.02,0,35.0,41.32,19.47
O0058388,,U158820,treatment,metro,pre,2026-01-23 20:08:46,5,568.68,1,0.0,38.57,130.04
O0058389,,U000052,treatment,tier_2,pre,2026-01-23 20:08:50,5,322.69,0,35.0,55.72,62.88
O0058390,,U157270,treatment,metro,pre,2026-01-23 20:09:40,3,256.42,0,35.0,29.39,39.51
O0058391,,U113826,treatment,metro,pre,2026-01-23 20:09:59,6,712.17,1,0.0,35.92,130.63
O0058392,,U017623,control,tier_2,pre,2026-01-23 20:10:06,2,86.66,0,35.0,52.7,18.52
O0058393,,U047074,treatment,tier_3,pre,2026-01-23 20:10:39,5,360.37,0,35.0,44.44,69.85
O0058394,,U140745,control,metro,pre,2026-01-23 20:11:07,2,175.07,0,35.0,34.36,25.73
O0058395,,U100960,treatment,tier_2,pre,2026-01-23 20:11:50,5,332.01,0,35.0,30.77,67.34
O0058396,,U083312,treatment,tier_3,pre,2026-01-23 20:11:58,1,55.95,0,35.0,64.68,12.57
O0058397,,U155429,treatment,metro,pre,2026-01-23 20:11:58,4,326.67,0,35.0,43.44,50.73
O0058398,,U092226,control,tier_2,pre,2026-01-23 20:12:39,4,309.3,0,35.0,61.67,62.14
O0058399,,U071739,control,tier_2,pre,2026-01-23 20:12:59,4,496.66,0,35.0,42.95,88.27
O0058400,,U081707,control,metro,pre,2026-01-23 20:14:32,2,174.05,0,35.0,30.47,31.08
O0058401,,U091836,control,metro,pre,2026-01-23 20:14:39,2,137.33,0,35.0,45.35,17.96
O0058402,,U027903,treatment,metro,pre,2026-01-23 20:15:47,3,227.02,0,35.0,27.58,36.23
O0058403,,U116878,treatment,tier_2,pre,2026-01-23 20:16:06,6,561.14,1,0.0,45.84,103.25
O0058404,,U047202,control,tier_2,pre,2026-01-23 20:16:56,5,508.72,1,0.0,41.24,81.01
O0058405,,U001637,control,tier_2,pre,2026-01-23 20:17:00,2,328.53,0,35.0,42.6,56.49
O0058406,,U064700,treatment,tier_3,pre,2026-01-23 20:17:14,9,771.68,1,0.0,61.28,164.64
O0058407,,U114118,treatment,metro,pre,2026-01-23 20:17:44,6,439.23,0,35.0,42.42,77.58
O0058408,,U084082,control,metro,pre,2026-01-23 20:18:36,2,291.08,0,35.0,40.25,42.22
O0058409,,U052818,treatment,metro,pre,2026-01-23 20:18:39,7,508.91,1,0.0,45.47,101.08
O0058410,,U087031,control,tier_2,pre,2026-01-23 20:18:40,6,312.66,0,35.0,45.98,57.52
O0058411,,U115957,treatment,tier_3,pre,2026-01-23 20:18:41,4,168.0,0,35.0,45.57,34.81
O0058412,,U074184,treatment,tier_2,pre,2026-01-23 20:19:24,5,460.15,0,35.0,49.98,98.47
O0058413,,U122000,treatment,tier_2,pre,2026-01-23 20:20:17,5,302.49,0,35.0,34.48,53.79
O0058414,,U159905,treatment,tier_2,pre,2026-01-23 20:20:27,4,514.54,1,0.0,42.51,81.9
O0058415,,U149118,control,metro,pre,2026-01-23 20:22:35,4,802.43,1,0.0,41.24,135.11
O0058416,,U118075,treatment,metro,pre,2026-01-23 20:22:40,4,750.97,1,0.0,48.2,137.8
O0058417,,U022210,treatment,tier_2,pre,2026-01-23 20:23:02,7,446.78,0,35.0,47.05,90.14
O0058418,,U083847,treatment,tier_2,pre,2026-01-23 20:23:24,4,243.9,0,35.0,44.57,36.58
O0058419,,U091501,control,metro,pre,2026-01-23 20:23:29,5,699.7,1,0.0,40.2,114.9
O0058420,,U077972,treatment,tier_2,pre,2026-01-23 20:23:57,5,313.77,0,35.0,52.82,51.55
O0058421,,U000009,control,tier_2,pre,2026-01-23 20:24:14,2,88.66,0,35.0,38.36,15.75
O0058422,,U116878,treatment,tier_2,pre,2026-01-23 20:25:10,2,206.93,0,35.0,30.27,40.34
O0058423,,U040632,control,tier_3,pre,2026-01-23 20:25:27,5,527.71,1,0.0,50.47,87.17
O0058424,,U123495,treatment,tier_2,pre,2026-01-23 20:26:11,4,519.29,1,0.0,44.66,98.19
O0058425,,U002111,treatment,metro,pre,2026-01-23 20:27:09,2,460.44,0,35.0,42.29,76.06
O0058426,,U060123,treatment,tier_2,pre,2026-01-23 20:27:45,4,527.47,1,0.0,54.29,110.06
O0058427,,U114847,treatment,tier_2,pre,2026-01-23 20:28:21,4,164.46,0,35.0,41.37,28.56
O0058428,,U008441,treatment,tier_2,pre,2026-01-23 20:28:30,1,119.35,0,35.0,52.35,17.7
O0058429,,U016223,control,tier_2,pre,2026-01-23 20:28:38,5,330.95,0,35.0,37.56,61.08
O0058430,,U072186,control,metro,pre,2026-01-23 20:29:14,1,83.18,0,35.0,42.53,12.67
O0058431,,U069205,control,tier_3,pre,2026-01-23 20:29:49,3,209.9,0,35.0,63.52,32.72
O0058432,,U028677,control,tier_3,pre,2026-01-23 20:30:19,7,452.04,0,35.0,60.78,104.29
O0058433,,U107761,control,tier_2,pre,2026-01-23 20:30:56,5,616.45,1,0.0,31.79,103.75
O0058434,,U109458,control,metro,pre,2026-01-23 20:31:34,7,683.98,1,0.0,42.92,126.74
O0058435,,U111265,control,tier_2,pre,2026-01-23 20:32:36,4,463.03,0,35.0,45.93,69.89
O0058436,,U158256,treatment,tier_2,pre,2026-01-23 20:35:11,6,947.5,1,0.0,50.44,164.28
O0058437,,U109461,treatment,tier_2,pre,2026-01-23 20:35:28,5,328.9,0,35.0,39.77,55.96
O0058438,,U031834,treatment,tier_2,pre,2026-01-23 20:35:36,6,951.78,1,0.0,50.83,210.19
O0058439,,U080129,treatment,metro,pre,2026-01-23 20:35:50,2,353.31,0,35.0,42.33,54.56
O0058440,,U061414,treatment,tier_2,pre,2026-01-23 20:35:52,2,72.83,0,35.0,50.58,13.78
O0058441,,U140534,treatment,tier_2,pre,2026-01-23 20:36:51,4,481.94,0,35.0,39.23,78.25
O0058442,,U153201,treatment,metro,pre,2026-01-23 20:37:47,3,500.19,1,0.0,30.18,70.13
O0058443,,U121854,control,metro,pre,2026-01-23 20:38:45,3,402.02,0,35.0,31.81,75.54
O0058444,,U004665,control,tier_2,pre,2026-01-23 20:40:37,7,505.7,1,0.0,55.23,93.9
O0058445,,U157622,treatment,tier_2,pre,2026-01-23 20:41:31,8,391.0,0,35.0,42.0,69.84
O0058446,,U120340,treatment,tier_3,pre,2026-01-23 20:41:57,5,349.37,0,35.0,57.62,64.95
O0058447,,U038036,treatment,metro,pre,2026-01-23 20:42:00,7,953.07,1,0.0,36.45,155.61
O0058448,,U065451,treatment,tier_3,pre,2026-01-23 20:43:03,4,375.75,0,35.0,57.87,73.16
O0058449,,U086950,treatment,metro,pre,2026-01-23 20:43:31,5,672.48,1,0.0,34.57,119.61
O0058450,,U133563,treatment,tier_2,pre,2026-01-23 20:43:52,4,382.22,0,35.0,40.73,76.41
O0058451,,U138028,treatment,metro,pre,2026-01-23 20:44:36,4,388.44,0,35.0,40.04,84.68
O0058452,,U139268,treatment,tier_2,pre,2026-01-23 20:45:38,3,335.38,0,35.0,42.31,56.56
O0058453,,U000326,treatment,tier_3,pre,2026-01-23 20:46:05,5,365.64,0,35.0,64.36,62.38
O0058454,,U027401,treatment,tier_2,pre,2026-01-23 20:46:12,2,175.27,0,35.0,47.47,34.7
O0058455,,U042903,control,tier_3,pre,2026-01-23 20:46:28,2,137.41,0,35.0,64.81,21.93
O0058456,,U039492,control,tier_3,pre,2026-01-23 20:47:36,5,307.53,0,35.0,54.01,54.82
O0058457,,U090508,control,tier_3,pre,2026-01-23 20:47:52,4,406.67,0,35.0,48.53,57.89
O0058458,,U118075,treatment,metro,pre,2026-01-23 20:50:36,6,662.48,1,0.0,41.27,126.03
O0058459,,U089647,treatment,tier_3,pre,2026-01-23 20:51:20,4,351.29,0,35.0,50.68,46.08
O0058460,,U040446,treatment,metro,pre,2026-01-23 20:51:39,5,435.11,0,35.0,48.42,84.77
O0058461,,U037351,treatment,tier_2,pre,2026-01-23 20:52:05,3,296.07,0,35.0,48.98,52.93
O0058462,,U046561,control,metro,pre,2026-01-23 20:52:22,6,549.83,1,0.0,39.18,102.96
O0058463,,U032090,control,tier_2,pre,2026-01-23 20:53:11,4,208.83,0,35.0,40.46,30.21
O0058464,,U024334,treatment,tier_3,pre,2026-01-23 20:53:56,5,249.82,0,35.0,59.07,47.0
O0058465,,U157497,treatment,metro,pre,2026-01-23 20:54:42,5,286.34,0,35.0,30.03,49.69
O0058466,,U104277,control,tier_3,pre,2026-01-23 20:55:14,5,500.85,1,0.0,67.49,95.31
O0058467,,U027903,treatment,metro,pre,2026-01-23 20:55:22,2,259.22,0,35.0,43.13,46.96
O0058468,,U049320,treatment,tier_2,pre,2026-01-23 20:55:27,3,498.89,0,35.0,42.15,86.57
O0058469,,U122158,treatment,metro,pre,2026-01-23 20:56:30,7,1078.35,1,0.0,34.07,158.58
O0058470,,U107063,treatment,metro,pre,2026-01-23 20:56:36,3,319.52,0,35.0,34.24,60.28
O0058471,,U137968,control,tier_2,pre,2026-01-23 20:57:40,5,429.46,0,35.0,39.43,75.72
O0058472,,U048215,treatment,metro,pre,2026-01-23 20:57:41,5,726.32,1,0.0,21.01,104.37
O0058473,,U117587,control,tier_2,pre,2026-01-23 20:58:10,8,1143.31,1,0.0,36.81,173.25
O0058474,,U002490,control,tier_2,pre,2026-01-23 20:58:22,3,164.66,0,35.0,57.56,25.65
O0058475,,U126209,control,tier_3,pre,2026-01-23 20:59:00,1,87.94,0,35.0,73.79,13.86
O0058476,,U050847,control,tier_3,pre,2026-01-23 20:59:36,5,439.66,0,35.0,43.9,78.74
O0058477,,U140410,treatment,metro,pre,2026-01-23 21:01:22,6,755.41,1,0.0,29.01,153.25
O0058478,,U001669,control,tier_3,pre,2026-01-23 21:01:40,5,681.58,1,0.0,56.29,150.71
O0058479,,U098770,control,tier_3,pre,2026-01-23 21:01:48,6,398.45,0,35.0,58.84,72.84
O0058480,,U136566,treatment,tier_3,pre,2026-01-23 21:02:21,4,208.67,0,35.0,54.02,33.92
O0058481,,U141741,treatment,metro,pre,2026-01-23 21:02:25,5,248.74,0,35.0,39.4,45.45
O0058482,,U024066,treatment,tier_3,pre,2026-01-23 21:02:38,5,331.42,0,35.0,67.13,61.06
O0058483,,U131943,treatment,metro,pre,2026-01-23 21:03:23,3,245.46,0,35.0,44.52,50.67
O0058484,,U053185,control,tier_3,pre,2026-01-23 21:03:55,4,307.93,0,35.0,58.03,57.03
O0058485,,U159034,control,metro,pre,2026-01-23 21:04:29,6,815.22,1,0.0,28.98,140.92
O0058486,,U119366,treatment,metro,pre,2026-01-23 21:04:58,3,178.35,0,35.0,43.82,29.1
O0058487,,U151244,treatment,tier_2,pre,2026-01-23 21:05:23,2,97.71,0,35.0,45.65,15.14
O0058488,,U029409,control,tier_2,pre,2026-01-23 21:06:16,4,722.69,1,0.0,39.56,140.28
O0058489,,U129421,control,tier_2,pre,2026-01-23 21:08:03,7,319.59,0,35.0,52.3,67.19
O0058490,,U015958,control,tier_3,pre,2026-01-23 21:08:22,8,282.18,0,35.0,65.41,56.79
O0058491,,U115582,control,metro,pre,2026-01-23 21:12:40,2,176.77,0,35.0,43.12,29.08
O0058492,,U079324,control,tier_2,pre,2026-01-23 21:12:56,2,207.08,0,35.0,35.6,40.4
O0058493,,U047599,treatment,metro,pre,2026-01-23 21:14:07,3,312.56,0,35.0,50.63,59.21
O0058494,,U051376,treatment,tier_2,pre,2026-01-23 21:14:08,2,157.59,0,35.0,49.24,33.81
O0058495,,U120484,control,tier_3,pre,2026-01-23 21:14:48,7,487.58,0,35.0,68.1,86.57
O0058496,,U044739,treatment,metro,pre,2026-01-23 21:14:51,3,277.51,0,35.0,30.56,49.06
O0058497,,U031068,control,tier_3,pre,2026-01-23 21:17:17,7,422.12,0,35.0,47.12,84.3
