session_id,user_id,group,session_ts,city_tier,device,is_new_user,cart_items,cart_subtotal_inr,order_placed
S0078817,U102730,treatment,2026-02-24 18:07:08,tier_3,ios,0,4,206.66,1
S0056759,U065572,treatment,2026-02-24 18:07:12,tier_2,Android,0,5,271.76,0
S0128517,U014326,control,2026-02-24 18:07:18,metro,Android,0,5,231.94,1
S0101092,U091571,treatment,2026-02-24 18:07:22,tier_3,ios,1,8,626.61,1
S0008111,U044642,control,2026-02-24 18:07:27,metro,android,1,4,329.13,0
S0046157,U121828,control,2026-02-24 18:07:33,metro,Android,0,4,353.75,1
S0102037,U062439,control,2026-02-24 18:07:38,tier_2,android,0,4,412.76,0
S0133016,U118712,treatment,2026-02-24 18:07:40,tier_3,android,0,5,454.62,0
S0099618,U081855,control,2026-02-24 18:07:51,tier_2,android,0,5,422.17,1
S0120568,U149578,control,2026-02-24 18:07:52,metro,ios,0,1,99.36,0
S0075566,U065665,control,2026-02-24 18:07:53,tier_2,Android,0,5,300.25,0
S0110712,U123032,control,2026-02-24 18:07:57,metro,web,0,6,423.28,1
S0107178,U134215,treatment,2026-02-24 18:07:59,metro,android,1,5,423.0,0
S0050446,U056667,control,2026-02-24 18:08:02,metro,web,1,8,1019.77,0
S0116738,U111996,treatment,2026-02-24 18:08:03,metro,android,0,5,604.62,0
S0147139,U075855,treatment,2026-02-24 18:08:05,tier_3,ios,0,5,364.46,0
S0027421,U145591,treatment,2026-02-24 18:08:05,metro,web,0,3,280.5,1
S0037499,U001978,control,2026-02-24 18:08:08,metro,Android,0,5,299.64,0
S0133003,U146608,control,2026-02-24 18:08:13,metro,ios,0,7,865.94,0
S0027724,U063182,treatment,2026-02-24 18:08:20,metro,android,0,6,501.35,0
S0133990,U054837,treatment,2026-02-24 18:08:36,metro,android,1,5,328.68,1
S0021606,U133794,control,2026-02-24 18:08:45,tier_3,Android,1,2,96.47,0
S0075203,U107741,control,2026-02-24 18:08:53,metro,ios,0,8,665.46,0
S0075203,U107741,control,2026-02-24 18:08:53,metro,ios,0,8,665.46,0
S0096931,U153664,control,2026-02-24 18:08:55,tier_2,android,0,4,447.14,0
S0133239,U065048,treatment,2026-02-24 18:09:04,metro,Android,1,6,591.86,0
S0003083,U084379,treatment,2026-02-24 18:09:10,tier_2,android,0,7,429.4,0
S0075296,U115569,treatment,2026-02-24 18:09:15,metro,web,0,4,136.6,0
S0138781,U022660,treatment,2026-02-24 18:09:23,tier_2,android,0,7,825.59,0
S0024586,U009849,treatment,2026-02-24 18:09:26,tier_3,web,0,4,227.61,0
S0120686,U105104,control,2026-02-24 18:09:27,tier_3,web,0,4,403.39,1
S0078282,U011604,control,2026-02-24 18:09:33,tier_3,android,0,5,634.15,0
S0051033,U149313,control,2026-02-24 18:09:36,tier_2,ios,0,5,359.57,1
S0084626,U050417,treatment,2026-02-24 18:09:40,metro,android,0,2,222.52,1
S0110056,U000499,treatment,2026-02-24 18:09:46,tier_2,Android,1,2,292.59,1
S0006530,U008875,treatment,2026-02-24 18:09:47,metro,Android,0,4,360.41,0
S0133813,U111899,treatment,2026-02-24 18:09:47,tier_2,android,1,1,112.46,0
S0010292,U060114,control,2026-02-24 18:09:48,tier_3,web,0,3,144.02,1
S0124939,U147928,treatment,2026-02-24 18:09:51,tier_3,Android,0,4,155.9,0
S0081365,U148714,control,2026-02-24 18:10:00,metro,web,0,2,367.71,1
S0056947,U068471,control,2026-02-24 18:10:09,tier_2,Android,0,2,253.92,1
S0000261,U149861,treatment,2026-02-24 18:10:19,metro,android,0,5,558.7,0
S0041673,U089448,treatment,2026-02-24 18:10:38,tier_2,web,0,6,594.49,0
S0149015,U060242,treatment,2026-02-24 18:10:51,metro,Android,1,4,519.89,0
S0041587,U026873,control,2026-02-24 18:11:04,tier_3,Android,0,2,112.87,0
S0039355,U000020,treatment,2026-02-24 18:11:04,tier_3,web,0,3,432.31,0
S0016723,U042639,control,2026-02-24 18:11:07,metro,ios,1,6,359.02,0
S0021642,U056461,treatment,2026-02-24 18:11:09,metro,ios,1,4,818.34,1
S0090722,U015676,control,2026-02-24 18:11:17,metro,android,0,3,374.02,1
S0038909,U046534,control,2026-02-24 18:11:20,tier_2,Android,0,7,578.4,1
S0021828,U091478,treatment,2026-02-24 18:11:31,metro,ios,0,4,659.49,1
S0147468,U123064,control,2026-02-24 18:11:32,tier_2,web,1,6,328.75,0
S0138119,U080609,control,2026-02-24 18:11:33,tier_3,android,1,3,179.56,0
S0033186,U007871,treatment,2026-02-24 18:11:40,metro,android,0,1,80.33,0
S0111098,U122893,control,2026-02-24 18:11:41,metro,Android,0,5,783.05,0
S0010770,U062493,control,2026-02-24 18:11:41,tier_3,web,1,2,161.36,0
S0007932,U003714,treatment,2026-02-24 18:11:48,tier_2,ios,0,7,454.7,0
S0004323,U065023,treatment,2026-02-24 18:12:00,tier_2,web,0,4,339.11,0
S0087218,U072235,control,2026-02-24 18:12:06,tier_2,web,1,5,329.61,0
S0092104,U143419,control,2026-02-24 18:12:07,tier_2,Android,1,5,267.39,1
S0106463,U020644,treatment,2026-02-24 18:12:13,tier_2,android,0,4,222.97,0
S0007259,U020758,control,2026-02-24 18:12:16,tier_2,web,0,3,260.01,0
S0106803,U004957,treatment,2026-02-24 18:12:23,tier_3,android,0,4,153.58,0
S0081844,U078264,treatment,2026-02-24 18:12:24,tier_3,android,0,4,198.7,0
S0107346,U079758,treatment,2026-02-24 18:12:25,tier_2,ios,1,7,647.97,1
S0102141,U085286,control,2026-02-24 18:12:26,tier_3,ios,0,5,331.63,0
S0072270,U134966,control,2026-02-24 18:12:31,tier_2,ios,0,6,414.84,0
S0005525,U106953,control,2026-02-24 18:12:34,metro,ios,0,6,721.06,0
S0122711,U143204,control,2026-02-24 18:12:49,metro,Android,1,2,144.5,0
S0106457,U051540,control,2026-02-24 18:12:49,metro,android,0,4,259.18,0
S0046004,U107921,treatment,2026-02-24 18:12:58,tier_2,android,1,7,389.03,0
S0123126,U043509,control,2026-02-24 18:13:03,tier_3,android,0,3,128.15,0
S0080901,U003875,treatment,2026-02-24 18:13:11,metro,Android,1,7,602.14,0
S0050915,U156721,control,2026-02-24 18:13:16,tier_3,web,0,7,543.92,0
S0107892,U135995,treatment,2026-02-24 18:13:19,metro,android,0,5,478.99,0
S0111021,U101203,control,2026-02-24 18:13:23,tier_3,ios,0,7,653.02,0
S0059758,U074187,control,2026-02-24 18:13:24,tier_3,android,0,2,298.26,0
S0156104,U041459,control,2026-02-24 18:13:28,tier_2,web,1,3,536.49,1
S0140728,U122253,control,2026-02-24 18:13:39,metro,ios,0,3,274.12,0
S0077673,U053705,treatment,2026-02-24 18:13:40,tier_3,web,0,4,375.93,0
S0135555,U139847,control,2026-02-24 18:13:42,metro,android,1,9,1255.23,0
S0120354,U095546,treatment,2026-02-24 18:13:54,tier_3,Android,0,3,288.19,1
S0031236,U075119,treatment,2026-02-24 18:14:06,tier_2,android,0,5,276.49,0
S0127836,U148987,treatment,2026-02-24 18:14:07,tier_3,Android,0,4,294.11,0
S0014463,U034763,control,2026-02-24 18:14:08,tier_2,android,1,6,638.93,0
S0110071,U012946,treatment,2026-02-24 18:14:20,tier_3,ios,1,5,284.39,0
S0018686,U049143,control,2026-02-24 18:14:25,metro,android,1,6,1132.43,0
S0053652,U140257,treatment,2026-02-24 18:14:25,tier_2,android,1,5,342.6,0
S0134744,U072840,treatment,2026-02-24 18:14:41,tier_3,android,0,2,170.07,0
S0062802,U001520,treatment,2026-02-24 18:14:50,metro,android,0,6,928.19,1
S0085904,U058873,treatment,2026-02-24 18:14:56,tier_2,web,0,7,609.28,1
S0117914,U005810,treatment,2026-02-24 18:15:01,metro,web,1,6,761.09,0
S0088035,U086489,treatment,2026-02-24 18:15:02,metro,web,0,5,396.92,0
S0002659,U152989,treatment,2026-02-24 18:15:03,metro,ios,0,3,245.62,0
S0044224,U098614,control,2026-02-24 18:15:05,tier_2,android,0,3,163.12,0
S0089281,U137239,control,2026-02-24 18:15:06,tier_3,ios,0,1,69.77,0
S0113862,U152065,control,2026-02-24 18:15:18,tier_3,ios,0,5,674.6,0
S0075019,U136916,treatment,2026-02-24 18:15:22,metro,Android,1,3,422.73,0
S0138172,U003238,control,2026-02-24 18:15:24,tier_3,ios,1,4,308.3,1
S0028722,U154649,control,2026-02-24 18:15:26,metro,android,0,5,322.07,1
S0006450,U126450,control,2026-02-24 18:15:36,tier_3,web,1,5,304.93,0
S0080981,U082852,control,2026-02-24 18:15:39,tier_3,Android,0,4,365.2,1
S0116210,U074754,control,2026-02-24 18:15:42,metro,ios,0,8,657.87,0
S0137194,U122726,treatment,2026-02-24 18:15:42,tier_2,ios,0,3,227.61,0
S0140634,U089269,control,2026-02-24 18:15:44,metro,android,0,10,1804.65,0
S0060179,U023115,treatment,2026-02-24 18:15:55,tier_2,web,0,2,169.15,0
S0123998,U010074,treatment,2026-02-24 18:15:55,metro,ios,0,4,515.42,0
S0051479,U093330,treatment,2026-02-24 18:16:04,metro,android,0,7,576.9,1
S0099095,U012582,control,2026-02-24 18:16:08,tier_3,android,0,2,134.46,0
S0145191,U024514,treatment,2026-02-24 18:16:12,tier_3,ios,1,2,104.68,1
S0132476,U144539,treatment,2026-02-24 18:16:13,tier_2,web,0,4,331.03,0
S0073461,U152446,treatment,2026-02-24 18:16:24,tier_2,android,1,6,834.99,1
S0110169,U022140,treatment,2026-02-24 18:16:26,tier_3,web,1,5,366.9,0
S0124839,U118200,treatment,2026-02-24 18:16:27,tier_3,ios,1,2,201.04,0
S0077771,U095194,treatment,2026-02-24 18:16:27,tier_2,web,1,5,340.01,1
S0102138,U154284,control,2026-02-24 18:16:30,metro,ios,0,3,450.75,1
S0065523,U068152,control,2026-02-24 18:16:31,tier_2,ios,1,5,282.96,0
S0129069,U003178,control,2026-02-24 18:16:45,metro,Android,1,4,297.72,0
S0084231,U104445,treatment,2026-02-24 18:16:58,metro,web,0,5,453.49,1
S0086218,U077800,treatment,2026-02-24 18:17:05,metro,Android,0,4,442.71,0
S0056468,U029349,treatment,2026-02-24 18:17:17,metro,android,1,2,222.38,0
S0148440,U106220,treatment,2026-02-24 18:17:23,tier_2,android,0,4,338.82,0
S0136606,U149474,treatment,2026-02-24 18:17:36,metro,android,0,2,260.99,0
S0104886,U131454,control,2026-02-24 18:17:40,tier_3,android,0,1,74.34,1
S0120521,U052023,control,2026-02-24 18:17:53,metro,ios,0,3,342.97,0
S0116151,U054699,treatment,2026-02-24 18:17:56,tier_3,android,0,3,238.62,0
S0027624,U094779,treatment,2026-02-24 18:17:58,metro,web,1,3,244.84,1
S0073271,U074863,treatment,2026-02-24 18:17:59,tier_3,android,0,4,297.58,1
S0057969,U009204,control,2026-02-24 18:18:08,metro,android,1,8,559.78,0
S0045544,U045994,control,2026-02-24 18:18:15,tier_3,android,1,7,547.68,1
S0159586,U041075,treatment,2026-02-24 18:18:22,tier_2,ios,0,4,276.03,0
S0003776,U156442,control,2026-02-24 18:18:24,tier_2,ios,0,3,160.12,1
S0005940,U015498,treatment,2026-02-24 18:18:32,tier_3,ios,0,4,246.27,0
S0126593,U019929,control,2026-02-24 18:18:32,tier_2,ios,0,5,496.65,0
S0074341,U078010,control,2026-02-24 18:18:45,metro,Android,0,3,370.29,0
S0094156,U129705,treatment,2026-02-24 18:18:52,tier_3,android,0,5,408.28,0
S0052316,U036100,treatment,2026-02-24 18:18:54,metro,android,0,6,491.69,0
S0076130,U093862,control,2026-02-24 18:18:55,metro,web,0,5,456.57,0
S0047758,U076529,treatment,2026-02-24 18:18:57,tier_3,android,1,4,334.99,0
S0035708,U032466,treatment,2026-02-24 18:19:07,metro,ios,1,3,515.09,1
S0032389,U041595,control,2026-02-24 18:19:14,metro,ios,0,1,137.79,0
S0061120,U015178,treatment,2026-02-24 18:19:22,tier_2,android,1,4,362.7,0
S0045294,U083895,treatment,2026-02-24 18:19:31,metro,android,1,1,83.47,1
S0087978,U003807,control,2026-02-24 18:19:33,tier_3,android,0,7,674.1,0
S0041859,U012996,control,2026-02-24 18:19:38,tier_2,ios,0,5,484.41,1
S0007873,U096940,treatment,2026-02-24 18:19:43,metro,android,1,9,489.89,0
S0097241,U037473,treatment,2026-02-24 18:19:51,metro,web,0,3,268.07,0
S0026506,U128933,treatment,2026-02-24 18:19:53,tier_3,android,0,4,274.1,1
S0144318,U084184,treatment,2026-02-24 18:19:53,tier_2,android,0,7,479.79,0
S0080392,U101187,treatment,2026-02-24 18:20:18,metro,Android,1,5,285.69,0
S0044106,U104852,treatment,2026-02-24 18:20:27,tier_2,android,0,9,731.62,0
S0004379,U040262,treatment,2026-02-24 18:20:32,tier_3,Android,0,4,229.1,0
S0122863,U009372,control,2026-02-24 18:20:37,tier_2,web,0,4,449.79,1
S0104173,U034295,treatment,2026-02-24 18:20:54,tier_3,Android,1,5,723.97,1
S0015305,U098880,treatment,2026-02-24 18:20:54,metro,Android,0,5,634.76,0
S0128270,U107786,control,2026-02-24 18:21:06,metro,Android,1,2,252.72,0
S0134399,U000537,treatment,2026-02-24 18:21:07,tier_2,android,1,4,426.61,0
S0089909,U054115,treatment,2026-02-24 18:21:19,tier_3,android,1,3,227.32,0
S0084968,U142489,treatment,2026-02-24 18:21:22,tier_2,android,0,6,447.61,0
S0079503,U084798,treatment,2026-02-24 18:21:45,tier_2,android,0,2,220.13,0
S0047676,U068251,treatment,2026-02-24 18:21:48,tier_3,android,0,7,805.19,1
S0012248,U152247,treatment,2026-02-24 18:21:57,tier_2,web,1,3,199.12,0
S0037401,U039555,control,2026-02-24 18:21:58,metro,ios,1,3,339.48,0
S0142773,U040916,control,2026-02-24 18:21:59,metro,ios,0,3,285.12,1
S0078151,U036120,treatment,2026-02-24 18:22:19,tier_2,Android,0,2,84.51,1
S0102469,U141471,treatment,2026-02-24 18:22:22,metro,android,0,7,601.76,0
S0014665,U070774,treatment,2026-02-24 18:22:30,metro,ios,0,5,907.42,1
S0124547,U099209,control,2026-02-24 18:22:33,tier_2,android,1,4,334.06,0
S0107846,U022277,treatment,2026-02-24 18:22:37,tier_2,web,0,2,212.94,0
S0133749,U073608,control,2026-02-24 18:22:51,tier_3,web,1,6,310.43,0
S0028318,U100677,control,2026-02-24 18:22:54,tier_2,ios,0,4,259.13,0
S0015960,U126275,control,2026-02-24 18:23:02,metro,ios,0,6,364.21,0
S0042166,U072169,control,2026-02-24 18:23:05,tier_2,android,0,5,393.54,0
S0082554,U110499,treatment,2026-02-24 18:23:17,metro,android,1,7,1616.42,0
S0008405,U112488,treatment,2026-02-24 18:23:18,tier_3,ios,1,2,78.11,0
S0034705,U128973,control,2026-02-24 18:23:27,tier_3,android,1,3,488.36,1
S0012526,U022046,control,2026-02-24 18:23:29,metro,android,0,3,461.61,0
S0003079,U066741,treatment,2026-02-24 18:23:36,tier_2,ios,0,11,799.71,0
S0108913,U145517,control,2026-02-24 18:23:43,tier_2,android,0,6,810.57,1
S0065404,U040210,control,2026-02-24 18:23:47,tier_3,ios,0,8,402.31,0
S0007668,U025577,control,2026-02-24 18:23:50,metro,android,0,7,1235.67,1
S0021641,U150383,control,2026-02-24 18:23:50,tier_3,android,1,6,912.74,0
S0125203,U007530,treatment,2026-02-24 18:23:52,metro,Android,1,4,399.53,1
S0038204,U141055,treatment,2026-02-24 18:24:01,tier_2,ios,0,5,713.44,0
S0053866,U120779,control,2026-02-24 18:24:06,metro,android,0,7,753.13,0
S0056980,U073068,treatment,2026-02-24 18:24:08,metro,android,0,6,312.93,0
S0021686,U114196,treatment,2026-02-24 18:24:20,tier_3,web,0,6,634.94,0
S0056126,U050486,treatment,2026-02-24 18:24:22,tier_2,android,1,5,409.96,0
S0130554,U045342,treatment,2026-02-24 18:24:25,tier_2,android,0,2,168.39,1
S0094431,U099371,treatment,2026-02-24 18:24:34,tier_2,ios,0,5,932.34,0
S0151030,U013792,control,2026-02-24 18:24:45,tier_3,android,1,5,470.55,0
S0154040,U077112,control,2026-02-24 18:24:56,tier_2,android,0,4,335.55,0
S0135294,U093906,control,2026-02-24 18:25:04,tier_2,android,0,8,527.82,0
S0106737,U153873,treatment,2026-02-24 18:25:07,tier_3,Android,1,3,160.44,0
S0080396,U021471,treatment,2026-02-24 18:25:17,metro,android,0,4,358.42,0
S0039686,U033824,control,2026-02-24 18:25:18,tier_2,android,0,5,738.29,0
S0060018,U130138,control,2026-02-24 18:25:25,tier_2,web,1,6,349.22,0
S0114392,U023093,control,2026-02-24 18:25:25,tier_3,Android,0,3,251.22,0
S0110386,U131925,treatment,2026-02-24 18:25:27,tier_2,android,0,2,193.27,0
S0069000,U098246,treatment,2026-02-24 18:25:27,tier_2,ios,0,6,693.19,0
S0015588,U027636,treatment,2026-02-24 18:25:27,metro,android,0,6,662.16,0
S0010671,U149974,control,2026-02-24 18:25:36,metro,web,0,3,535.74,1
S0094128,U156553,treatment,2026-02-24 18:25:44,metro,android,0,5,514.87,1
S0022841,U103972,control,2026-02-24 18:25:59,metro,android,0,4,689.69,0
S0067137,U136774,treatment,2026-02-24 18:26:24,tier_3,android,0,8,506.19,0
S0003527,U072779,treatment,2026-02-24 18:26:26,metro,Android,0,3,367.32,0
S0011456,U155264,treatment,2026-02-24 18:26:30,metro,android,1,3,312.15,0
S0049106,U000808,treatment,2026-02-24 18:26:38,metro,android,1,2,378.55,1
S0151485,U150528,treatment,2026-02-24 18:26:42,tier_3,Android,0,3,371.47,1
S0138714,U089924,control,2026-02-24 18:27:09,tier_3,Android,0,3,252.87,1
S0152075,U142025,control,2026-02-24 18:27:11,metro,Android,1,4,384.73,1
S0018730,U098264,treatment,2026-02-24 18:27:18,tier_2,android,0,4,640.18,0
S0084928,U100107,control,2026-02-24 18:27:19,metro,Android,1,1,109.57,1
S0110305,U135478,treatment,2026-02-24 18:27:19,tier_3,web,1,3,162.82,0
S0089236,U082139,control,2026-02-24 18:27:19,metro,Android,0,4,798.41,1
S0152247,U098615,control,2026-02-24 18:27:20,tier_2,android,0,9,447.77,0
S0056015,U026213,treatment,2026-02-24 18:27:28,metro,android,0,4,440.74,0
S0157174,U030849,control,2026-02-24 18:27:32,metro,android,1,4,447.93,0
S0143324,U061833,control,2026-02-24 18:27:36,metro,android,1,5,788.81,0
S0021437,U045313,treatment,2026-02-24 18:27:37,tier_2,Android,0,6,998.22,1
S0082129,U054240,control,2026-02-24 18:27:43,tier_3,android,0,2,100.6,0
S0123535,U143530,control,2026-02-24 18:27:45,tier_3,android,0,4,263.86,1
S0097892,U102298,control,2026-02-24 18:28:04,tier_3,android,0,3,201.53,1
S0089922,U137640,control,2026-02-24 18:28:06,metro,ios,0,3,294.08,1
S0139746,U057871,treatment,2026-02-24 18:28:06,tier_2,Android,1,5,567.66,0
S0091504,U156406,control,2026-02-24 18:28:10,tier_2,Android,0,5,441.78,0
S0143167,U136834,control,2026-02-24 18:28:20,tier_2,android,0,9,1116.58,0
S0097870,U037939,treatment,2026-02-24 18:28:27,tier_3,ios,0,3,380.16,1
S0097870,U037939,treatment,2026-02-24 18:28:27,tier_3,ios,0,3,380.16,1
S0142841,U107779,treatment,2026-02-24 18:28:31,metro,Android,0,3,356.02,1
S0022469,U022039,treatment,2026-02-24 18:29:04,metro,ios,0,7,967.83,0
S0008483,U108946,control,2026-02-24 18:29:17,tier_3,ios,0,5,252.79,1
S0025361,U133752,treatment,2026-02-24 18:29:24,tier_2,web,0,3,302.71,0
S0037546,U018213,treatment,2026-02-24 18:29:24,tier_3,android,0,4,330.07,0
S0142452,U026787,control,2026-02-24 18:29:26,metro,web,0,4,324.19,0
S0153453,U085004,control,2026-02-24 18:29:28,tier_2,ios,0,5,415.1,1
S0087860,U110910,treatment,2026-02-24 18:29:34,tier_3,Android,0,4,193.4,0
S0054088,U113715,treatment,2026-02-24 18:29:38,tier_2,Android,0,4,304.96,1
S0102870,U002248,treatment,2026-02-24 18:29:40,tier_3,ios,1,4,344.55,1
S0081576,U018543,treatment,2026-02-24 18:29:44,metro,web,0,9,475.76,1
S0139625,U068648,control,2026-02-24 18:29:45,tier_3,Android,0,4,311.22,0
S0011436,U057594,control,2026-02-24 18:29:45,tier_2,web,0,6,958.94,0
S0095924,U144334,control,2026-02-24 18:29:48,tier_3,android,1,5,435.58,1
S0130006,U027649,treatment,2026-02-24 18:29:52,metro,ios,0,3,405.56,0
S0084423,U100870,treatment,2026-02-24 18:29:53,tier_2,android,1,5,384.83,1
S0042909,U117694,control,2026-02-24 18:29:54,metro,android,0,6,484.21,0
S0026530,U081408,treatment,2026-02-24 18:29:59,metro,android,0,4,446.38,0
S0002735,U044042,treatment,2026-02-24 18:30:03,metro,ios,1,4,209.3,1
S0150394,U114992,control,2026-02-24 18:30:04,metro,android,0,3,296.18,0
S0008183,U119988,treatment,2026-02-24 18:30:15,tier_2,Android,0,3,298.51,0
S0049936,U153272,treatment,2026-02-24 18:30:17,tier_3,web,0,6,312.74,0
S0147366,U073900,control,2026-02-24 18:30:21,tier_2,ios,0,3,231.68,1
S0039171,U153127,treatment,2026-02-24 18:30:23,tier_3,Android,0,5,589.11,1
S0010084,U128017,control,2026-02-24 18:30:57,tier_3,web,0,6,619.94,0
S0123115,U147452,control,2026-02-24 18:30:59,metro,Android,0,3,172.11,0
S0043521,U147680,control,2026-02-24 18:31:01,tier_3,android,0,7,329.35,0
S0126122,U132493,treatment,2026-02-24 18:31:10,metro,android,0,4,219.51,0
S0049638,U014850,treatment,2026-02-24 18:31:14,tier_2,Android,1,8,719.06,0
S0020522,U072469,control,2026-02-24 18:31:21,metro,android,0,6,663.66,1
S0079009,U120836,treatment,2026-02-24 18:31:37,metro,Android,1,5,612.53,0
S0005365,U144459,control,2026-02-24 18:31:44,tier_3,Android,0,6,521.8,0
S0011948,U097416,treatment,2026-02-24 18:31:53,tier_2,android,0,6,284.34,0
S0057650,U031809,control,2026-02-24 18:32:03,tier_3,android,0,5,605.8,0
S0121574,U107461,control,2026-02-24 18:32:03,tier_2,android,0,4,267.23,0
S0157639,U009396,control,2026-02-24 18:32:06,tier_3,ios,1,5,637.83,0
S0015453,U060326,treatment,2026-02-24 18:32:08,tier_3,android,0,2,153.16,0
S0071750,U113857,control,2026-02-24 18:32:11,tier_2,android,0,5,713.49,0
S0069536,U017929,treatment,2026-02-24 18:32:12,tier_2,android,0,5,246.33,1
S0111525,U148244,control,2026-02-24 18:32:19,metro,android,0,2,159.44,0
S0077184,U120533,treatment,2026-02-24 18:32:43,tier_3,android,0,2,208.14,1
S0117026,U070365,treatment,2026-02-24 18:32:55,tier_3,Android,0,2,230.22,0
S0065640,U068338,treatment,2026-02-24 18:32:55,tier_3,android,0,4,189.59,0
S0095478,U041882,treatment,2026-02-24 18:33:15,tier_3,Android,1,5,290.82,1
S0022357,U004858,treatment,2026-02-24 18:33:31,tier_2,android,0,5,283.34,0
S0054390,U134142,treatment,2026-02-24 18:33:36,tier_2,ios,0,8,837.15,1
S0141712,U129100,treatment,2026-02-24 18:33:36,tier_3,android,0,3,291.51,0
S0140790,U031124,control,2026-02-24 18:33:37,metro,Android,0,2,258.09,0
S0061356,U072591,treatment,2026-02-24 18:33:42,tier_2,ios,1,4,591.83,1
S0125888,U051448,treatment,2026-02-24 18:33:52,tier_2,web,1,4,228.74,0
S0001056,U159804,treatment,2026-02-24 18:34:01,tier_2,android,0,5,453.76,1
S0086572,U105096,treatment,2026-02-24 18:34:09,tier_2,android,0,3,166.83,1
S0084522,U119387,control,2026-02-24 18:34:18,metro,android,0,3,368.72,1
S0055321,U095879,control,2026-02-24 18:34:35,tier_2,ios,1,8,795.3,0
S0057554,U006009,treatment,2026-02-24 18:34:43,metro,android,0,6,825.2,0
S0115061,U133336,treatment,2026-02-24 18:34:46,tier_3,android,1,6,609.45,0
S0154070,U056347,control,2026-02-24 18:34:49,metro,ios,0,5,699.17,0
S0128049,U000401,treatment,2026-02-24 18:34:59,metro,ios,0,4,281.94,0
S0051948,U097738,control,2026-02-24 18:35:23,tier_2,Android,0,3,219.19,0
S0087653,U098668,control,2026-02-24 18:35:23,tier_2,ios,0,7,330.4,0
S0088322,U147665,control,2026-02-24 18:35:30,metro,android,0,7,537.18,1
S0037943,U120655,treatment,2026-02-24 18:35:36,metro,Android,0,3,215.65,0
S0050666,U154421,control,2026-02-24 18:35:41,tier_3,android,0,5,632.24,0
S0138981,U049751,control,2026-02-24 18:35:45,metro,Android,1,6,374.67,0
S0041450,U120992,control,2026-02-24 18:35:46,metro,ios,0,3,344.12,0
S0037944,U043539,control,2026-02-24 18:35:46,metro,ios,0,1,63.74,1
S0112960,U104825,treatment,2026-02-24 18:35:55,tier_2,android,0,4,777.88,0
S0159137,U142811,control,2026-02-24 18:36:01,tier_3,Android,0,7,519.96,1
S0008931,U130948,treatment,2026-02-24 18:36:17,tier_2,android,0,4,433.05,1
S0093158,U021046,control,2026-02-24 18:36:17,tier_2,android,1,3,239.0,0
S0006325,U137149,control,2026-02-24 18:36:40,tier_2,Android,0,4,242.2,1
S0046592,U036109,treatment,2026-02-24 18:36:51,metro,web,0,7,790.99,0
S0100908,U097996,control,2026-02-24 18:36:55,tier_2,android,1,7,767.46,0
S0072423,U050982,treatment,2026-02-24 18:36:59,metro,web,1,5,369.74,0
S0055331,U122930,control,2026-02-24 18:37:02,tier_2,ios,0,5,304.87,1
S0005535,U017427,treatment,2026-02-24 18:37:06,tier_3,android,1,4,342.76,0
S0090900,U103606,control,2026-02-24 18:37:06,metro,android,0,10,1004.69,0
S0134187,U140181,treatment,2026-02-24 18:37:06,tier_2,Android,0,7,488.88,0
S0040350,U090943,treatment,2026-02-24 18:37:10,tier_3,ios,0,3,203.44,0
S0001075,U140721,control,2026-02-24 18:37:11,tier_3,ios,0,5,315.26,1
S0048222,U057777,treatment,2026-02-24 18:37:16,tier_2,web,0,3,232.68,0
S0016838,U113076,control,2026-02-24 18:37:23,tier_2,android,0,5,533.82,0
S0081237,U156244,treatment,2026-02-24 18:37:23,metro,android,0,5,698.97,0
S0068903,U116744,treatment,2026-02-24 18:37:30,tier_2,web,0,4,581.77,1
S0067928,U049721,treatment,2026-02-24 18:37:36,tier_3,Android,1,4,243.28,0
S0088353,U142720,control,2026-02-24 18:37:36,tier_2,android,0,5,487.75,0
S0113608,U084371,control,2026-02-24 18:37:37,tier_2,web,0,3,178.06,0
S0118660,U131172,treatment,2026-02-24 18:37:41,tier_3,Android,0,3,301.73,0
S0147195,U058750,control,2026-02-24 18:37:43,metro,ios,1,3,319.72,0
S0145027,U030978,control,2026-02-24 18:37:45,tier_2,android,1,5,752.51,0
S0128168,U075716,treatment,2026-02-24 18:37:46,tier_2,android,1,6,587.52,0
S0088641,U096683,treatment,2026-02-24 18:37:59,tier_2,android,1,2,399.95,0
S0077545,U070556,control,2026-02-24 18:38:13,tier_3,android,0,4,279.98,0
S0030401,U082524,treatment,2026-02-24 18:38:20,metro,ios,1,3,390.47,0
S0095771,U129926,treatment,2026-02-24 18:38:28,metro,ios,0,4,401.43,1
S0018397,U127955,treatment,2026-02-24 18:38:34,tier_2,android,1,4,401.22,0
S0131158,U093190,treatment,2026-02-24 18:38:37,tier_2,android,1,4,267.44,1
S0158379,U067253,control,2026-02-24 18:38:38,tier_2,android,0,4,359.68,0
S0117763,U153191,control,2026-02-24 18:38:40,tier_2,ios,0,6,640.11,1
S0028072,U151406,treatment,2026-02-24 18:38:44,tier_2,android,1,4,402.16,1
S0002405,U016287,control,2026-02-24 18:38:48,tier_3,ios,0,9,423.98,0
S0083330,U083665,control,2026-02-24 18:38:51,tier_3,web,0,2,82.4,0
S0049670,U134259,treatment,2026-02-24 18:39:05,metro,android,0,5,500.02,0
S0094777,U082313,treatment,2026-02-24 18:39:09,tier_2,ios,0,3,377.91,0
